,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,Apple_pred
175,1/1/2000 2:00,0.0,1.0,0.003107925,0.2602212818865386
176,1/1/2000 2:01,0.0,1.0,0.003276083,0.49364649176739306
177,1/1/2000 2:01,73.0,1.0,0.074301675,86.18953771864193
178,1/1/2000 2:01,170.0,1.0,0.092466068,104.64556325980487
179,1/1/2000 2:01,7.0,1.0,0.005465522,3.517969515162293
180,1/1/2000 2:02,0.0,1.0,0.003036653,0.16123697983709118
181,1/1/2000 2:02,23.0,1.0,0.022715407,26.410605961444325
182,1/1/2000 2:02,0.0,1.0,0.001531398,-1.9362003245196706
183,1/1/2000 2:02,0.0,0.0,0.001469581,-2.0226193167205144
184,1/1/2000 2:03,0.0,0.0,0.00143283,-2.0740071131590585
185,1/1/2000 2:03,0.0,0.0,0.001550704,-1.9092154834172188
186,1/1/2000 2:03,0.0,0.0,0.001512311,-1.962881202706146
187,1/1/2000 2:03,0.0,0.0,0.001434464,-2.0717221731837903
188,1/1/2000 2:04,0.0,0.0,0.00137775,-2.1510385878363705
189,1/1/2000 2:04,0.0,0.0,0.00145065,-2.049088966616707
190,1/1/2000 2:04,0.0,0.0,0.001417591,-2.095317657587244
191,1/1/2000 2:04,0.0,0.0,0.001510982,-1.9647390327307974
192,1/1/2000 2:05,0.0,0.0,0.001538072,-1.926871536113437
193,1/1/2000 2:05,0.0,0.0,0.001510095,-1.96597898974496
194,1/1/2000 2:05,0.0,0.0,0.001480158,-2.00783128636053
195,1/1/2000 2:05,0.0,0.0,0.001534437,-1.9319524366619762
196,1/1/2000 2:06,0.0,0.0,0.001466625,-2.026752308633567
197,1/1/2000 2:06,0.0,0.0,0.001453734,-2.044776721785017
198,1/1/2000 2:06,0.0,0.0,0.001521418,-1.9501506619737357
199,1/1/2000 2:06,0.0,0.0,0.001484616,-2.0015986149407254
200,1/1/2000 2:07,0.0,0.0,0.001487375,-1.9977413514143478
201,1/1/2000 2:07,0.0,0.0,0.001462567,-2.0324261676690667
202,1/1/2000 2:07,0.0,0.0,0.001459994,-2.0360237629966584
203,1/1/2000 2:07,0.0,0.0,0.001423867,-2.08654099999604
204,1/1/2000 2:08,0.0,0.0,0.001400754,-2.1188644597601782
205,1/1/2000 2:08,0.0,0.0,0.001509377,-1.966982701273328
206,1/1/2000 2:08,0.0,0.0,0.001554896,-1.9033564295950391
207,1/1/2000 2:08,0.0,0.0,0.001508344,-1.9684267650715048
208,1/1/2000 2:09,0.0,0.0,0.001528847,-1.9397661319085446
209,1/1/2000 2:09,0.0,0.0,0.001659789,-1.756783551134402
210,1/1/2000 2:09,0.0,0.0,0.001530645,-1.9372528697426286
211,1/1/2000 2:09,0.0,0.0,0.00150469,-1.9735348588379154
212,1/1/2000 2:10,0.0,0.0,0.001447666,-2.0532614380650145
213,1/1/2000 2:10,0.0,0.0,0.00160937,-1.8272288222674216
214,1/1/2000 2:10,0.0,0.0,0.001499834,-1.980323404258296
215,1/1/2000 2:10,0.0,0.0,0.001353426,-2.1850622792442413
216,1/1/2000 2:11,0.0,0.0,0.001459705,-2.0364278482183713
217,1/1/2000 2:11,0.0,0.0,0.001431621,-2.075697755057889
218,1/1/2000 2:11,0.0,0.0,0.001387274,-2.1377176419660158
219,1/1/2000 2:11,0.0,0.0,0.001406803,-2.1104046497312865
220,1/1/2000 2:12,0.0,0.0,0.001484886,-2.0012211352105647
221,1/1/2000 2:12,0.0,0.0,0.001454376,-2.0438790435750116
222,1/1/2000 2:12,82.0,1.0,0.057828349,68.37256592689673
223,1/1/2000 2:12,0.0,0.0,0.003279331,0.4981535252619995
224,1/1/2000 2:13,0.0,0.0,0.002819546,-0.14046823805422237
225,1/1/2000 2:13,0.0,0.0,0.002737387,-0.2547128277384605
226,1/1/2000 2:13,0.0,0.0,0.002965289,0.06209537405652377
227,1/1/2000 2:13,0.0,0.0,0.002869565,-0.07093450074551999
228,1/1/2000 2:14,0.0,0.0,0.002873679,-0.06521608481962193
229,1/1/2000 2:14,0.0,0.0,0.003028073,0.14931887784906017
230,1/1/2000 2:14,0.0,0.0,0.003113249,0.26761420088872434
231,1/1/2000 2:14,0.0,0.0,0.00284191,-0.10937720576776977
232,1/1/2000 2:15,0.0,0.0,0.00300452,0.11660024184811046
233,1/1/2000 2:15,0.0,0.0,0.003018563,0.13610845447792475
234,1/1/2000 2:15,0.0,0.0,0.003092328,0.23856230442035997
235,1/1/2000 2:15,0.0,0.0,0.00320142,0.3900247568991704
236,1/1/2000 2:16,0.0,0.0,0.003774868,1.1850617015339795
237,1/1/2000 2:16,0.0,0.0,0.003007571,0.12083871819024328
238,1/1/2000 2:16,0.0,0.0,0.003002318,0.11354117029429123
239,1/1/2000 2:16,0.0,0.0,0.00334451,0.5885851653576095
240,1/1/2000 2:17,0.0,0.0,0.002938158,0.02439619312835628
241,1/1/2000 2:17,0.0,0.0,0.002923266,0.0037015823042994
242,1/1/2000 2:17,0.0,0.0,0.002955557,0.04857301606732367
243,1/1/2000 2:17,0.0,0.0,0.00372458,1.1154177748976046
244,1/1/2000 2:18,0.0,0.0,0.003013236,0.1287084433138741
245,1/1/2000 2:18,0.0,0.0,0.002883986,-0.05088989683826206
246,1/1/2000 2:18,0.0,0.0,0.002983155,0.08691828005456781
247,1/1/2000 2:18,0.0,0.0,0.00298252,0.08603604687506117
248,1/1/2000 2:19,0.0,0.0,0.002926754,0.008548783627553291
249,1/1/2000 2:19,0.0,0.0,0.002885628,-0.04860766015651752
250,1/1/2000 2:19,0.0,0.0,0.00294217,0.029971233422253718
251,1/1/2000 2:19,0.0,0.0,0.002986477,0.09153364131204711
252,1/1/2000 2:20,0.0,0.0,0.0030861,0.22991331676387272
253,1/1/2000 2:20,0.0,0.0,0.003033931,0.15745601518912977
254,1/1/2000 2:20,0.0,0.0,0.002874223,-0.06445993800556149
255,1/1/2000 2:20,0.0,0.0,0.002941633,0.029225028311043566
256,1/1/2000 2:21,0.0,0.0,0.002881035,-0.05499156862183785
257,1/1/2000 2:21,0.0,0.0,0.002809675,-0.15419209104125509
258,1/1/2000 2:21,0.0,0.0,0.003102602,0.2528295871241628
259,1/1/2000 2:21,0.0,0.0,0.002924182,0.004974535362570087
260,1/1/2000 2:22,0.0,0.0,0.002996055,0.104840305670864
261,1/1/2000 2:22,0.0,0.0,0.002973317,0.07324965506428249
262,1/1/2000 2:22,0.0,0.0,0.002971061,0.07011515648948397
263,1/1/2000 2:22,0.0,0.0,0.002840326,-0.11157922943044163
264,1/1/2000 2:23,0.0,0.0,0.002994368,0.10249660419148654
265,1/1/2000 2:23,0.0,0.0,0.002916351,-0.00590825873769063
266,1/1/2000 2:23,0.0,0.0,0.003009713,0.1238143713691846
267,1/1/2000 2:23,0.0,0.0,0.002891517,-0.04042259293606598
268,1/1/2000 2:24,0.0,0.0,0.003000237,0.11065016899812896
269,1/1/2000 2:24,0.0,0.0,0.003048615,0.1778521569149527
270,1/1/2000 2:24,0.0,0.0,0.003085097,0.22852040320702205
271,1/1/2000 2:24,0.0,0.0,0.002958752,0.05301244513827985
272,1/1/2000 2:25,0.0,0.0,0.003104571,0.25556382513618736
273,1/1/2000 2:25,0.0,0.0,0.003025334,0.14551416303432774
274,1/1/2000 2:25,0.0,0.0,0.002939746,0.026602875285530736
275,1/1/2000 2:25,0.0,0.0,0.002904371,-0.022557635439153678
276,1/1/2000 2:26,0.0,0.0,0.003118802,0.2753249346694808
277,1/1/2000 2:26,0.0,0.0,0.002975041,0.07564497005452964
278,1/1/2000 2:26,0.0,0.0,0.003593766,0.9341847776055765
279,1/1/2000 2:26,0.0,0.0,0.003062447,0.19706372255483906
280,1/1/2000 2:27,0.0,0.0,0.003952751,1.431294865536076
281,1/1/2000 2:27,0.0,0.0,0.002857794,-0.08729660760571445
282,1/1/2000 2:27,0.0,0.0,0.003068176,0.20502053017111788
283,1/1/2000 2:27,0.0,0.0,0.00303443,0.15814914895824828
284,1/1/2000 2:28,0.0,0.0,0.002955167,0.04803110986912973
285,1/1/2000 2:28,0.0,0.0,0.003209479,0.401211070250481
286,1/1/2000 2:28,0.0,0.0,0.002965251,0.06204257512530997
287,1/1/2000 2:28,0.0,0.0,0.003025402,0.1456086216143877
288,1/1/2000 2:29,0.0,0.0,0.003466543,0.7578318799869797
289,1/1/2000 2:29,0.0,0.0,0.003173476,0.3512341074933367
290,1/1/2000 2:29,0.0,0.0,0.0030149,0.1310200094464946
291,1/1/2000 2:29,0.0,0.0,0.00311812,0.2743779390020018
292,1/1/2000 2:30,0.0,0.0,0.003167992,0.3436209249825941
293,1/1/2000 2:30,0.0,0.0,0.003105291,0.25656364246106733
294,1/1/2000 2:30,0.0,0.0,0.003119731,0.27661489950100826
295,1/1/2000 2:30,0.0,0.0,0.003298917,0.5253304184995633
296,1/1/2000 2:31,0.0,0.0,0.00322057,0.4166053424897056
297,1/1/2000 2:31,0.0,0.0,0.00315587,0.32679189659657215
298,1/1/2000 2:31,0.0,0.0,0.003232848,0.43364633527649943
299,1/1/2000 2:31,0.0,0.0,0.003324881,0.5613537896243166
300,1/1/2000 2:32,0.0,0.0,0.003072958,0.21166193682483225
301,1/1/2000 2:32,0.0,0.0,0.003138185,0.30223820131021917
302,1/1/2000 2:32,0.0,0.0,0.003347346,0.5925193728643166
303,1/1/2000 2:32,0.0,0.0,0.003490713,0.7913428533563742
304,1/1/2000 2:33,0.0,0.0,0.0031903,0.37458899729607875
305,1/1/2000 2:33,0.0,0.0,0.003549989,0.8735129178306895
306,1/1/2000 2:33,0.0,0.0,0.003155317,0.32602414382931144
307,1/1/2000 2:33,0.0,0.0,0.0032944,0.5190629741947461
308,1/1/2000 2:34,0.0,0.0,0.003252114,0.46038441490483883
309,1/1/2000 2:34,0.0,0.0,0.003523872,0.8373113012650837
310,1/1/2000 2:34,0.0,0.0,0.003021307,0.1399202225131546
311,1/1/2000 2:34,0.0,0.0,0.00324701,0.45330110116125866
312,1/1/2000 2:35,0.0,0.0,0.003356588,0.6053399049007764
313,1/1/2000 2:35,0.0,0.0,0.005672051,3.801830560889062
314,1/1/2000 2:35,0.0,0.0,0.002666733,-0.35299073786418766
315,1/1/2000 2:35,0.0,0.0,0.002940808,0.028078620548975586
316,1/1/2000 2:36,0.0,0.0,0.002874276,-0.0643862693820978
317,1/1/2000 2:36,0.0,0.0,0.00288365,-0.0513569094409938
318,1/1/2000 2:36,0.0,0.0,0.002861479,-0.08217424057742306
319,1/1/2000 2:36,0.0,0.0,0.002827247,-0.12976177345742412
320,1/1/2000 2:37,0.0,0.0,0.003138831,0.30313513382899426
321,1/1/2000 2:37,0.0,0.0,0.002837793,-0.11510055134420405
322,1/1/2000 2:37,0.0,0.0,0.002912729,-0.010941897263147204
323,1/1/2000 2:37,0.0,0.0,0.003788398,1.2037969233322823
324,1/1/2000 2:38,0.0,0.0,0.00323558,0.4374380385706935
325,1/1/2000 2:38,0.0,0.0,0.002724148,-0.2731257296438736
326,1/1/2000 2:38,0.0,0.0,0.0027363,-0.2562245972223951
327,1/1/2000 2:38,0.0,0.0,0.003323121,0.5589120268365875
328,1/1/2000 2:39,0.0,0.0,0.003077006,0.21728383526261563
329,1/1/2000 2:39,0.0,0.0,0.003630079,0.984503642503511
330,1/1/2000 2:39,109.0,1.0,0.080353793,92.47042956727812
331,1/1/2000 2:39,12.0,1.0,0.018434607,20.880081036529916
332,1/1/2000 2:40,0.0,0.0,0.007191169,5.882279638079892
333,1/1/2000 2:40,0.0,0.0,0.006972525,5.5836536677811015
334,1/1/2000 2:40,0.0,0.0,0.006901047,5.485969459365485
335,1/1/2000 2:40,0.0,0.0,0.007026451,5.657331515720898
336,1/1/2000 2:41,0.0,0.0,0.007131959,5.80143688304946
337,1/1/2000 2:41,0.0,0.0,0.007892969,6.838972870901575
338,1/1/2000 2:41,0.0,0.0,0.006823109,5.379423700945869
339,1/1/2000 2:41,0.0,0.0,0.007011734,5.637225657849012
340,1/1/2000 2:42,0.0,0.0,0.00708,5.730477930274196
341,1/1/2000 2:42,0.0,0.0,0.007117741,5.782021281671364
342,1/1/2000 2:42,0.0,0.0,0.006994836,5.614138675440113
343,1/1/2000 2:42,0.0,0.0,0.0071794,5.866212342785975
344,1/1/2000 2:43,0.0,0.0,0.007195745,5.88852668074701
345,1/1/2000 2:43,0.0,0.0,0.006942388,5.542470983294267
346,1/1/2000 2:43,0.0,0.0,0.007721062,6.604887320980017
347,1/1/2000 2:43,0.0,0.0,0.007002824,5.6250525251266374
348,1/1/2000 2:44,0.0,0.0,0.006852126,5.419095655630436
349,1/1/2000 2:44,0.0,0.0,0.006829159,5.38769563773563
350,1/1/2000 2:44,0.0,0.0,0.006844767,5.409034906232858
351,1/1/2000 2:44,0.0,0.0,0.00681091,5.362743835378856
352,1/1/2000 2:45,23.0,1.0,0.021304298,24.598209405442034
353,1/1/2000 2:45,0.0,0.0,0.003188289,0.371797435805596
354,1/1/2000 2:45,0.0,0.0,0.002708766,-0.29452041162606246
355,1/1/2000 2:45,0.0,0.0,0.002866948,-0.07457215385933047
356,1/1/2000 2:46,0.0,0.0,0.002592999,-0.4555837972812897
357,1/1/2000 2:46,0.0,0.0,0.002400528,-0.723535858159166
358,1/1/2000 2:46,0.0,0.0,0.002570681,-0.4866431662292352
359,1/1/2000 2:46,0.0,0.0,0.002446165,-0.6599819663855939
360,1/1/2000 2:47,0.0,0.0,0.002629546,-0.4047285622518899
361,1/1/2000 2:47,0.0,0.0,0.002404072,-0.7186000646415742
362,1/1/2000 2:47,0.0,0.0,0.002427291,-0.6862643481538053
363,1/1/2000 2:47,0.0,0.0,0.00262691,-0.4083963024336512
364,1/1/2000 2:48,0.0,0.0,0.002251183,-0.931597850992739
365,1/1/2000 2:48,0.0,0.0,0.002293596,-0.8724964021800639
366,1/1/2000 2:48,0.0,0.0,0.002454279,-0.6486837139155464
367,1/1/2000 2:48,0.0,0.0,0.006015691,4.273601235918516
368,1/1/2000 2:49,8.0,0.0,0.011673433,11.944853436971014
369,1/1/2000 2:49,3.0,0.0,0.002923287,0.003730765780502132
370,1/1/2000 2:49,0.0,0.0,0.002572007,-0.4847977262292358
371,1/1/2000 2:49,0.0,0.0,0.002671234,-0.34672909635056204
372,1/1/2000 2:50,0.0,0.0,0.003003564,0.11527214702782373
373,1/1/2000 2:50,0.0,0.0,0.002573888,-0.4821798911037942
374,1/1/2000 2:50,0.0,0.0,0.002421693,-0.6940600617612591
375,1/1/2000 2:50,0.0,0.0,0.00237274,-0.7622392477670061
376,1/1/2000 2:51,0.0,0.0,0.002411214,-0.7086534929793005
377,1/1/2000 2:51,0.0,0.0,0.002571647,-0.485298749652213
378,1/1/2000 2:51,0.0,0.0,0.002556333,-0.5066124274895558
379,1/1/2000 2:51,0.0,0.0,0.003236575,0.43881897393503166
380,1/1/2000 2:52,0.0,0.0,0.002730702,-0.26401024927089933
381,1/1/2000 2:52,0.0,0.0,0.002412507,-0.706852780234708
382,1/1/2000 2:52,0.0,0.0,0.002370375,-0.7655334497770232
383,1/1/2000 2:52,0.0,0.0,0.002109764,-1.1287374213621328
384,1/1/2000 2:53,0.0,0.0,0.002243647,-0.942100173997447
385,1/1/2000 2:53,0.0,0.0,0.002328123,-0.8243916335491632
386,1/1/2000 2:53,0.0,0.0,0.002142966,-1.0824430128197857
387,1/1/2000 2:53,0.0,0.0,0.003051442,0.18177872895325642
388,1/1/2000 2:54,0.0,0.0,0.002262664,-0.9155983317457022
389,1/1/2000 2:54,0.0,0.0,0.002159035,-1.0600398978556256
390,1/1/2000 2:54,0.0,0.0,0.00209913,-1.1435660419730138
391,1/1/2000 2:54,0.0,0.0,0.002167992,-1.0475528605842759
392,1/1/2000 2:55,0.0,0.0,0.002181165,-1.0291891080158426
393,1/1/2000 2:55,0.0,0.0,0.002169108,-1.0459970673359695
394,1/1/2000 2:55,0.0,0.0,0.002264377,-0.9132112208189964
395,1/1/2000 2:55,0.0,0.0,0.002959763,0.05441720988264542
396,1/1/2000 2:56,0.0,0.0,0.002255692,-0.9253141750298424
397,1/1/2000 2:56,0.0,0.0,0.002206972,-0.9932159246880601
398,1/1/2000 2:56,0.0,0.0,0.002581875,-0.47106441104771424
399,1/1/2000 2:56,0.0,0.0,0.002269826,-0.9056180085021093
